organism,MAG,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,MAG_taxa_combined,contig_taxa,taxa
day7_DO_0_13C_cell_enriched_000000350512,unbinned,1.7036026982640393,1.7045550330924684,0.5207,0.0009523348284290467,307.94926719999995,317.66414342625995,308.12141462195615,0.017523070704144897,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000351028,day7-DO-0-13C-cell-enriched_bin_7,1.6964153762372163,1.6968472280993474,0.40909999999999996,0.00043185186213112736,307.89391359999996,317.66444789338,307.9722933186641,0.007932906741601882,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000351071,day7-DO-0-13C-cell-enriched_bin_35,1.7022923464562396,1.7026031693146662,0.507,0.00031082285842654045,307.94247199999995,317.66418080259996,307.99869945092945,0.005719429996179278,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000351509,day7-DO-0-13C-cell-enriched_bin_34,1.6986990528119275,1.6952535248797,0.4243,-0.00344552793222741,307.90145279999996,317.66440642474,307.2769260162594,-0.06325819621439199,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000351831,day7-DO-0-13C-cell-enriched_bin_4,1.7079354829793956,1.7093744092800482,0.618,0.0014389263006526765,307.997528,317.6638779724,308.25701423235,0.026545980275735227,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000352719,day7-DO-0-13C-cell-enriched_bin_4,1.7094635549502988,1.7101151051723105,0.6367,0.0006515502220116876,308.0068032,317.66382695505996,308.1241978647911,0.01202131624403231,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000352812,day7-DO-0-13C-cell-enriched_bin_17,1.6960321928078828,1.6959583362280144,0.40740000000000004,-7.385657986835881e-05,307.8930704,317.66445253132,307.87966267740995,-0.001356894180770858,F_UBA12481 (NCBI: O_Bacteroidales),,F_UBA12481 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000352863,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000353995,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000354131,day7-DO-0-13C-cell-enriched_bin_2,1.705272709505797,1.7078444370239987,0.5581,0.002571727518201783,307.9678176,317.66404139158,308.4322649032539,0.04736753414781667,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000355032,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000355184,day7-DO-0-13C-cell-enriched_bin_35,1.7022753889953768,1.7028534438348326,0.5029,0.0005780548394558327,307.94043839999995,317.66419198821995,308.04500811993597,0.010634546192672095,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000355246,day7-DO-0-13C-cell-enriched_bin_7,1.6974460268979588,1.697590954546616,0.42579999999999996,0.00014492764865714491,307.90219679999996,317.66440233244,307.92848543639343,0.0026629749091260937,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000356252,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000356402,day7-DO-0-13C-cell-enriched_bin_2,1.7066510652035276,1.7080449675540992,0.5837,0.0013939023505715742,307.98051519999996,317.66397154965995,308.23205740028936,0.025687829982276845,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000356947,day7-DO-0-13C-cell-enriched_bin_34,1.6958409435851254,1.694575258441236,0.41009999999999996,-0.0012656851438894723,307.89440959999996,317.66444516518,307.6646136503318,-0.02325911504894542,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000357325,day7-DO-0-13C-cell-enriched_bin_17,1.6995366834576013,1.6954459647050852,0.41950000000000004,-0.004090718752516098,307.899072,317.6644195201,307.15797089875736,-0.07504758430089709,F_UBA12481 (NCBI: O_Bacteroidales),,F_UBA12481 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000357373,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000357656,day7-DO-0-13C-cell-enriched_bin_13,1.7103036456982132,1.7029774040482466,0.40299999999999997,-0.007326241649966647,307.89088799999996,317.6644645354,306.57200930089624,-0.13344376841429506,S_Cutibacterium acnes,S_Homo sapiens,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000357809,day7-DO-0-13C-cell-enriched_bin_35,1.701680833624158,1.7017340787070778,0.49570000000000003,5.324508291981722e-05,307.9368672,317.66421163126,307.94650245221897,0.000979525520455514,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000357869,day7-DO-0-13C-cell-enriched_bin_4,1.7101814335444052,1.7101287667712866,0.6464,-5.2666773118659194e-05,308.0116144,317.66380049151996,308.0021288696958,-0.0009718134184598271,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000358212,day7-DO-0-13C-cell-enriched_bin_39,1.7117078157398695,1.7120267404322609,0.6814,0.00031892469239136467,308.0289744,317.66370500452,308.08636623113193,0.0058905719832460695,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales),,S_UBA10649 sp021741645 (NCBI: O_Candidatus Nanopelagicales)
day7_DO_0_13C_cell_enriched_000000358303,day7-DO-0-13C-cell-enriched_bin_5,1.6977544459627443,1.6957371386109763,0.4218,-0.002017307351767972,307.90021279999996,317.66441324524,307.5343593255064,-0.03705249518200195,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000358567,day7-DO-0-13C-cell-enriched_bin_7,1.6971635409064205,1.6969954407809296,0.4189,-0.00016810012549095532,307.8987744,317.66442115702,307.86827773814764,-0.003088149062964926,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000358783,day7-DO-0-13C-cell-enriched_bin_5,1.6972975621213664,1.6950797203413717,0.40130000000000005,-0.0022178417799947336,307.8900448,317.66446917334,307.48772795218196,-0.04070277236229515,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000359196,day7-DO-0-13C-cell-enriched_bin_2,1.7072507565779302,1.7085192267731792,0.5896,0.0012684701952490052,307.9834416,317.66395545328,308.21227020926824,0.023375390364422387,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000359810,unbinned,1.7037404167044914,1.7049246420408324,0.5329,0.0011842253363409938,307.95531839999995,317.66411014221995,308.16937007532243,0.02180220444411788,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000360438,day7-DO-0-13C-cell-enriched_bin_2,1.7071049884154714,1.7086488492747767,0.5911,0.001543860859305246,307.9841856,317.66395136098,308.2627183983103,0.028454991240592746,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000360800,day7-DO-0-13C-cell-enriched_bin_51,1.7020343406077452,1.702323253207473,0.536,0.000288912599727853,307.95685599999996,317.66410168479996,308.00913027775584,0.005325237498819385,G_DUZB01 (NCBI: C_Deltaproteobacteria),,G_DUZB01 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000361642,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000361753,unbinned,1.703769879552552,1.7050497727626635,0.5306000000000001,0.0012798932101114602,307.9541776,317.66411641708,308.18551662392923,0.023560221404388595,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000361879,day7-DO-0-13C-cell-enriched_bin_7,1.697313865110663,1.6970338945088939,0.4241,-0.00027997060176909727,307.9013536,317.66440697038,307.8505655112293,-0.005144263056121075,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000362113,day7-DO-0-13C-cell-enriched_bin_35,1.7023004049678245,1.7028561096430528,0.4929,0.0005557046752282524,307.93547839999997,317.66421927022,308.0360018942764,0.010217811879395203,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000362442,day7-DO-0-13C-cell-enriched_bin_2,1.7076155176176924,1.708679443191993,0.6014,0.0010639255743005727,307.98929439999995,317.66392326051994,308.1811863590167,0.019614146958977372,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000362568,day7-DO-0-13C-cell-enriched_bin_5,1.696932781315069,1.695515738296256,0.41960000000000003,-0.001417043018812958,307.8991216,317.66441924728,307.64200693666976,-0.026036842862060327,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000363048,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000363767,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000364496,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_13C_cell_enriched_000000364559,day7-DO-0-13C-cell-enriched_bin_2,1.7073322280784675,1.7086983403828282,0.5942000000000001,0.0013661123043606782,307.9857232,317.66394290356,308.23215624865423,0.02517969324513764,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000364933,unbinned,1.7025661771396279,1.7028753625007202,0.48700000000000004,0.00030918536109236783,307.932552,317.6642353666,307.98847243267426,0.005682370078175991,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000364961,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000365619,unbinned,1.699302914464663,1.70940761135378,0.5178,0.01010469688911697,307.94782879999997,317.66415133803997,309.7790028897978,0.1863694285502646,,SK_Bacteria,SK_Bacteria
day7_DO_0_13C_cell_enriched_000000365716,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000365912,day7-DO-0-13C-cell-enriched_bin_66,1.696757854470572,1.6992750246300274,0.46630000000000005,0.0025171701594555174,307.9222848,317.66429184034,308.37909293245553,0.046369493254363243,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota),,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota)
day7_DO_0_13C_cell_enriched_000000366501,day7-DO-0-13C-cell-enriched_bin_3,1.6963467927768607,1.6955482782581877,0.39649999999999996,-0.0007985145186730769,307.887664,317.6644822687,307.7427332754151,-0.014659186926382095,G_SABY01 (NCBI: O_Bacteroidales),,G_SABY01 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000366595,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000367137,day7-DO-0-13C-cell-enriched_bin_27,1.6957697466274941,1.6969217465470694,0.39880000000000004,0.001151999919575264,307.88880479999995,317.66447599384,308.0979651999146,0.02115825465347097,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000367248,day7-DO-0-13C-cell-enriched_bin_4,1.7101046021164314,1.7102523471885296,0.6386,0.0001477450720981377,308.00774559999996,317.66382177147995,308.0343560345454,0.0027251991541908933,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000367790,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000368289,,,,,,,,,,,S_Homo sapiens,S_Homo sapiens
day7_DO_0_13C_cell_enriched_000000368695,day7-DO-0-13C-cell-enriched_bin_35,1.7018188175964084,1.70138873261321,0.4889,-0.0004300849831984088,307.9334944,317.66423018302,307.8556732063477,-0.007908591969138174,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000368810,,,,,,,,,,,SK_Bacteria,SK_Bacteria
day7_DO_0_13C_cell_enriched_000000369453,day7-DO-0-13C-cell-enriched_bin_5,1.696781317372168,1.6953650704644683,0.4194,-0.001416246907699703,307.8990224,317.66441979292,307.64202933089126,-0.026024263743871692,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000369788,unbinned,1.7006948987792494,1.7077326148740872,0.5779,0.0070377160948378314,307.9776384,317.66398737322,309.25209343845137,0.1301102073627841,,NR_Chlorobium/Pelodictyon group,Pelodictyon group
day7_DO_0_13C_cell_enriched_000000369807,unbinned,1.7031677590954806,1.705092763227958,0.5224,0.0019250041324774259,307.95011039999997,317.66413878832,308.298170790382,0.03543253269447338,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000369940,,,,,,,,,,,ST_Thiocystis violascens DSM 198,ST_Thiocystis violascens DSM 198
day7_DO_0_13C_cell_enriched_000000370099,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000370459,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000370629,day7-DO-0-13C-cell-enriched_bin_7,1.6973962268910356,1.698260356983818,0.4534,0.0008641300927823004,307.9158864,317.66432703412,308.072643778901,0.01590156261855758,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000370872,day7-DO-0-13C-cell-enriched_bin_11,1.6948050693737433,1.6918881385400903,0.3121,-0.0029169308336529642,307.84580159999996,317.66471252877994,307.3159678586898,-0.05336091321450355,G_GCA-002708315 (NCBI: O_Bacteroidales),,G_GCA-002708315 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000370874,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000371553,,,,,,,,,,,NR_cellular organisms,NR_cellular organisms
day7_DO_0_13C_cell_enriched_000000371559,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000371981,day7-DO-0-13C-cell-enriched_bin_3,1.6955535000175,1.693901145321623,0.3442,-0.0016523546958768787,307.8617232,317.66462495355995,307.5617050855583,-0.03026493803636132,G_SABY01 (NCBI: O_Bacteroidales),,G_SABY01 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000371993,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000372034,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_13C_cell_enriched_000000372238,,,,,,,,,,,SK_Bacteria,SK_Bacteria
day7_DO_0_13C_cell_enriched_000000372557,day7-DO-0-13C-cell-enriched_bin_35,1.7012737229977997,1.7002889933694263,0.48950000000000005,-0.0009847296283733709,307.933792,317.6642285461,307.75555405718063,-0.018114018127055723,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000372744,day7-DO-0-13C-cell-enriched_bin_4,1.7094512047365065,1.7101986796046922,0.6498,0.0007474748681857157,308.01330079999997,317.66379121563995,308.14798273814307,0.01380088495664137,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000372988,day7-DO-0-13C-cell-enriched_bin_25,1.6964443934045155,1.6960210622953455,0.4579,-0.0004233311091699221,307.91811839999997,317.66431475722,307.8412804446254,-0.007796283172730758,G_Desulfobacula,,G_Desulfobacula
day7_DO_0_13C_cell_enriched_000000372997,day7-DO-0-13C-cell-enriched_bin_4,1.7109443924007566,1.710535704725741,0.6506000000000001,-0.00040868767501556214,308.0136976,317.66378903308,307.94012337835716,-0.007539476813976009,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000373171,day7-DO-0-13C-cell-enriched_bin_35,1.7027455510806377,1.7036261096352592,0.5206000000000001,0.0008805585546214356,307.9492176,317.66414369908,308.10847058866557,0.01621044929172921,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000373684,day7-DO-0-13C-cell-enriched_bin_34,1.6965026779326426,1.6965375655281534,0.4194,3.488759551073528e-05,307.8990224,317.66441979292,307.90535416516093,0.0006411827645170363,G_SDB (NCBI: G_Candidatus Cloacimonas),,G_SDB (NCBI: G_Candidatus Cloacimonas)
day7_DO_0_13C_cell_enriched_000000373808,,,,,,,,,,,NR_Chlorobium/Pelodictyon group,Pelodictyon group
day7_DO_0_13C_cell_enriched_000000374577,,,,,,,,,,,S_Synechococcus sp. WH 8101,S_Synechococcus sp. WH 8101
day7_DO_0_13C_cell_enriched_000000374739,day7-DO-0-13C-cell-enriched_bin_2,1.707451745688124,1.708387358760409,0.5914,0.0009356130722850686,307.98433439999997,317.66395054251996,308.15309710152366,0.01724111289491896,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000374791,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000375445,day7-DO-0-13C-cell-enriched_bin_35,1.7027068452571343,1.7038562579939645,0.5336,0.0011494127368301132,307.9556656,317.66410823248,308.1635511590471,0.021174916914580327,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000375583,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000375584,day7-DO-0-13C-cell-enriched_bin_4,1.709369341308133,1.7101684419929146,0.6455,0.0007991006847816173,308.011168,317.6638029469,308.15515790862963,0.014751396487236088,G_M30B53 (NCBI: O_Pirellulales),,G_M30B53 (NCBI: O_Pirellulales)
day7_DO_0_13C_cell_enriched_000000375651,unbinned,1.7038501817777645,1.7052538105404529,0.5361,0.0014036287626884025,307.95690559999997,317.66410141197997,308.2105999535245,0.025844252347252898,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_13C_cell_enriched_000000375846,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000376000,day7-DO-0-13C-cell-enriched_bin_27,1.698308037706975,1.6950500302151128,0.41659999999999997,-0.003258007491862225,307.89763359999995,317.66442743188,307.3069676108371,-0.05980491897606373,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000376401,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000377255,day7-DO-0-13C-cell-enriched_bin_35,1.7030399534095368,1.704836776456405,0.5443,0.0017968230468681234,307.9609728,317.66407904074,308.285892583799,0.033114052342214116,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000377546,day7-DO-0-13C-cell-enriched_bin_11,1.6941804004483405,1.6917632540599572,0.32530000000000003,-0.0024171463883833066,307.85234879999996,317.66467651653994,307.4131250946258,-0.04426502244559952,G_GCA-002708315 (NCBI: O_Bacteroidales),,G_GCA-002708315 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000377640,,,,,,,,,,,O_Synechococcales,O_Synechococcales
day7_DO_0_13C_cell_enriched_000000377699,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000377748,,,,,,,,,,,NR_cellular organisms,NR_cellular organisms
day7_DO_0_13C_cell_enriched_000000377979,day7-DO-0-13C-cell-enriched_bin_35,1.7028457413890878,1.7040458982492752,0.5251,0.0012001568601873736,307.9514496,317.66413142218,308.1684921869231,0.02209798920654964,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000378045,day7-DO-0-13C-cell-enriched_bin_35,1.7032742462911554,1.70482816683778,0.5432,0.0015539205466246209,307.96042719999997,317.66408204175997,308.24138373792414,0.028631939273378558,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000378171,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000378384,day7-DO-0-13C-cell-enriched_bin_5,1.6970797499231882,1.6966441846127178,0.42579999999999996,-0.00043556531047039826,307.90219679999996,317.66440233244,307.8231719245044,-0.008005027628354871,G_B18-G4 (NCBI: O_Bacteroidales),,G_B18-G4 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000378397,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000378765,day7-DO-0-13C-cell-enriched_bin_11,1.6945860227799456,1.691729107984753,0.3422,-0.0028569147951926777,307.8607312,317.66463040995995,307.34170657333556,-0.05235233887485992,G_GCA-002708315 (NCBI: O_Bacteroidales),,G_GCA-002708315 (NCBI: O_Bacteroidales)
day7_DO_0_13C_cell_enriched_000000379654,day7-DO-0-13C-cell-enriched_bin_35,1.7028392534155004,1.7039762472216886,0.5246999999999999,0.0011369938061882578,307.9512512,317.66413251346,308.1568717038262,0.02093463045318317,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000380435,,,,,,,,,,,ST_Desulfocapsa sulfexigens DSM 10523,ST_Desulfocapsa sulfexigens DSM 10523
day7_DO_0_13C_cell_enriched_000000380480,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000380789,day7-DO-0-13C-cell-enriched_bin_7,1.696619513967289,1.6967994099192656,0.4121,0.00017989595197653863,307.89540159999996,317.66443970878,307.928048363711,0.0033047247579320984,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000380940,day7-DO-0-13C-cell-enriched_bin_35,1.7018332019064095,1.7013458084610975,0.4901,-0.0004873934453120121,307.9340896,317.66422690918,307.8458993727256,-0.008962898014177052,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000381047,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000381136,day7-DO-0-13C-cell-enriched_bin_35,1.702490512184679,1.7034102839839016,0.4914,0.0009197717992226462,307.93473439999997,317.66422336252,308.1010963753973,0.016908730444217607,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_13C_cell_enriched_000000382933,day7-DO-0-13C-cell-enriched_bin_7,1.6999426768992572,1.6972905066777555,0.4236,-0.0026521702215016596,307.9011056,317.66440833448,307.4207328471203,-0.04865512268190406,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica),,G_JAFGTC01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000383057,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000383514,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_13C_cell_enriched_000000384432,day7-DO-0-13C-cell-enriched_bin_2,1.7072509990814506,1.7083709781266203,0.5882999999999999,0.0011199790451696945,307.98279679999996,317.66395899993995,308.1848375537464,0.02063756459101327,G_JABGOW01 (NCBI: P_Verrucomicrobia),,G_JABGOW01 (NCBI: P_Verrucomicrobia)
day7_DO_0_13C_cell_enriched_000000384445,day7-DO-0-13C-cell-enriched_bin_66,1.696370972338395,1.6948390081296711,0.4487,-0.0015319642087239238,307.91355519999996,317.66433985666,307.6354836262468,-0.028200966419063417,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota),,G_JAHIYG01 (NCBI: P_Candidatus Altiarchaeota)
day7_DO_0_13C_cell_enriched_000000384477,day7-DO-0-13C-cell-enriched_bin_48,1.695737476109419,1.6932356623698672,0.42,-0.002501813739551828,307.89932,317.664418156,307.44505938476493,-0.04600186441511088,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes),,G_JGIOTU-2 (NCBI: P_Candidatus Cloacimonetes)
day7_DO_0_13C_cell_enriched_000000384812,day7-DO-0-13C-cell-enriched_bin_27,1.6957992441995466,1.697524116548063,0.4138,0.0017248723485163708,307.8962448,317.66443507084,308.20941967649793,0.03170441661513279,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica)
day7_DO_0_13C_cell_enriched_000000384876,day7-DO-0-13C-cell-enriched_bin_53,1.6991702331530925,1.709530107432743,0.44420000000000004,0.01035987427965046,307.91132319999997,317.66435213356,309.7886645842787,0.19034904540330616,G_Hydrogenovibrio,,G_Hydrogenovibrio
